nom,prénom,email,département,naissance,visites,dépenses
Remy,Denise,dremy@club-internet.fr,87,1940-11-10,137,621.41
Guillaume,Geneviève,gguillaume@dbmail.com,35,1950-12-18,108,14095.75
Legros,Jules,jlegros@wanadoo.fr,01,1979-09-14,119,15037.88
Clement,Eugène,eclement@dbmail.com,56,1977-09-16,116,1098.59
Weiss,Philippine,pweiss@sfr.fr,61,1976-08-09,26,865.75
Blondel,Constance,cblondel@ifrance.com,44,1950-01-23,101,14434.57
Bertrand,Anouk,abertrand1@free.fr,52,1992-06-18,61,7468.48
Olivier,Olivier,oolivier@tiscali.fr,88,1968-04-13,55,2187.61
Renault,Aimé,arenault@sfr.fr,973,2004-10-07,117,12375.81
Launay,Laure,llaunay@orange.fr,32,1991-06-30,46,2666.86
Antoine,Michelle,mantoine@wanadoo.fr,19,1996-03-17,33,1368.52
Diaz,Augustin,adiaz@tiscali.fr,24,1940-07-12,17,1405.57
Carre,Daniel,dcarre@dbmail.com,70,1966-12-10,133,11897.89
Maurice,Diane,dmaurice@free.fr,95,1995-11-28,39,418.8
Moulin,Nathalie,nmoulin@hotmail.fr,62,1999-02-09,26,3568.42
Colas,Thibaut,tcolas@sfr.fr,09,1977-02-07,104,11012.87
Didier,Lucie,ldidier@orange.fr,41,1989-05-18,44,4160.22
Legendre,Adrienne,alegendre2@tiscali.fr,10,1945-04-27,83,6283.01
Fernandes,Geneviève,gfernandes@sfr.fr,2B,1959-05-04,22,298.51
Riou,Claire,criou@sfr.fr,69,1971-10-21,9,199.98
De Oliveira,Catherine,cde oliveira@hotmail.fr,973,1972-07-03,12,1532.33
Bouvet,Aimée,abouvet@voila.fr,13,1975-04-04,67,1730.54
Blanc,Tristan,tblanc@yahoo.fr,18,1987-04-30,116,3136.05
Godard,Arnaude,agodard@free.fr,66,1986-06-27,91,11772.97
Lefebvre,Michelle,mlefebvre@yahoo.fr,02,2003-06-06,34,244.55
Leclercq,Bernard,bleclercq@laposte.net,88,1949-09-02,46,4182.62
Gilbert,Jacques,jgilbert@free.fr,66,1999-03-28,90,1003.72
Lebrun,Adélaïde,alebrun@noos.fr,60,2000-11-18,53,3015.34
Carpentier,Thibaut,tcarpentier@bouygtel.fr,84,1975-08-11,96,3727.13
Legros,Nathalie,nlegros@noos.fr,68,1950-11-07,93,8180.41
Alves,Marc,malves@club-internet.fr,05,1943-01-02,67,3583.63
Normand,Luce,lnormand@voila.fr,16,1951-11-17,136,19122.13
Alves,Martin,malves@live.com,25,1977-12-04,32,374.37
Perrot,Édouard,eperrot@club-internet.fr,81,1955-05-14,71,9498.81
Devaux,Guy,gdevaux@club-internet.fr,14,1957-10-31,61,1096.35
Bruneau,Jacques,jbruneau@yahoo.fr,46,1984-02-29,83,5308.41
Lopez,Colette,clopez@laposte.net,65,1998-09-20,40,2596.26
Leleu,Nathalie,nleleu@wanadoo.fr,60,1976-06-12,42,4907.73
Vincent,Anouk,avincent@club-internet.fr,90,1982-01-19,103,2141.24
Gillet,Caroline,cgillet@live.com,58,1996-04-17,81,7090.63
Delorme,Claire,cdelorme2@sfr.fr,31,1963-02-18,93,13086.16
Paul,Simone,spaul@sfr.fr,75,1992-02-15,29,89.93
Benoit,Antoinette,abenoit@tele2.fr,93,1959-05-26,9,495.09
Grondin,Gilbert,ggrondin@orange.fr,49,2002-03-26,49,955.26
Andre,Pierre,pandre@hotmail.fr,45,1992-01-13,37,4516.34
Bonnin,Agnès,abonnin@live.com,07,2003-06-22,131,17836.93
Herve,Alain,aherve@tele2.fr,69,1957-03-06,74,6538.21
Gilles,Juliette,jgilles@noos.fr,973,1965-05-10,32,2184.27
Bernier,Agathe,abernier@noos.fr,32,1963-01-11,137,7505.64
Fontaine,Caroline,cfontaine@bouygtel.fr,971,1998-09-21,93,7134.56
Bourgeois,Augustin,abourgeois@voila.fr,57,1956-02-05,106,14523.25
Lebreton,David,dlebreton@tiscali.fr,33,1990-06-11,38,2157.5
Dupuis,Monique,mdupuis@bouygtel.fr,71,2003-05-01,32,2107.1
Gerard,Marie,mgerard@sfr.fr,30,1990-01-27,7,88.41
Mary,Théodore,tmary@dbmail.com,55,1960-04-19,37,2273.04
Colin,Adèle,acolin1@laposte.net,06,1940-03-06,114,6059.38
Lemaire,Julien,jlemaire@voila.fr,41,1972-09-15,44,3496.47
Marion,Clémence,cmarion@wanadoo.fr,33,2004-10-28,99,12096.21
Hoareau,Zoé,zhoareau1@laposte.net,53,1982-06-29,102,7756.1
Boucher,Hélène,hboucher@tiscali.fr,73,2001-12-03,5,240.24
Menard,Clémence,cmenard@voila.fr,63,1971-05-06,36,3553.02
Duhamel,Susanne,sduhamel1@voila.fr,973,1941-02-27,120,6936.9
Guillet,Simone,sguillet@noos.fr,24,1990-11-28,41,5683.95
Bertrand,Pierre,pbertrand@club-internet.fr,18,1995-03-06,122,4142.72
Boulanger,Valentine,vboulanger@laposte.net,67,1960-11-10,81,9572.14
Monnier,Hortense,hmonnier@gmail.com,73,1991-06-04,15,1220.45
Torres,Adèle,atorres1@wanadoo.fr,28,1996-08-17,62,3925.61
Thomas,Anne,athomas@bouygtel.fr,24,1965-05-13,126,17466.35
Blondel,Cécile,cblondel1@ifrance.com,86,1946-01-20,59,3819.46
Payet,Marthe,mpayet1@live.com,82,1960-02-01,108,8761.87
Jacquet,Monique,mjacquet1@wanadoo.fr,92,1998-01-07,11,139.2
Grondin,Adrien,agrondin1@orange.fr,49,1951-01-04,54,5037.13
Mercier,Victoire,vmercier@hotmail.fr,28,1943-01-06,29,3007.9
Vincent,Agathe,avincent1@yahoo.fr,22,1955-01-06,115,273.47
Caron,Clémence,ccaron1@sfr.fr,43,2005-12-02,56,3147.05
Lopez,Hélène,hlopez@tiscali.fr,01,2003-11-05,46,4573.23
Thierry,Guillaume,gthierry@orange.fr,59,1956-06-15,78,7174.95
Voisin,Édouard,evoisin@live.com,972,2002-11-18,64,7964.72
Gilles,Benjamin,bgilles@tiscali.fr,84,1949-12-04,139,15547.94
Bazin,Denis,dbazin@tele2.fr,44,1998-02-10,151,7549.75
Mallet,Pauline,pmallet@yahoo.fr,26,1992-05-16,65,2827.05
Ramos,Théophile,tramos@voila.fr,19,1940-10-19,118,9499.55
Lagarde,Luce,llagarde@voila.fr,42,1950-12-21,56,8349.42
Dupont,Manon,mdupont@sfr.fr,30,1996-03-10,59,3155.44
Pons,Jacqueline,jpons@sfr.fr,51,1988-01-25,49,2918.08
Legrand,Joséphine,jlegrand@free.fr,72,1972-06-16,103,2026.16
Barthelemy,Henri,hbarthelemy@noos.fr,16,1963-05-31,83,7855.53
Jacob,Olivie,ojacob@tiscali.fr,36,1967-07-20,131,18708.42
Leblanc,Michelle,mleblanc1@ifrance.com,01,1971-11-15,104,678.62
Morin,Paul,pmorin@ifrance.com,75,1956-06-21,144,12988.29
Ribeiro,Céline,cribeiro@free.fr,971,1954-09-28,99,2550.08
Menard,Thibault,tmenard@orange.fr,84,1987-09-04,37,1945.11
Alexandre,Maggie,malexandre@club-internet.fr,40,2004-08-07,72,3939.92
Michel,Caroline,cmichel@yahoo.fr,2B,1966-07-08,21,869.83
Vallee,Joseph,jvallee@bouygtel.fr,72,1991-04-30,99,6686.48
Weiss,Marine,mweiss1@sfr.fr,69,1980-09-05,93,6266.17
Brun,Danielle,dbrun@hotmail.fr,84,1947-11-14,97,8612.29
Rossi,Bertrand,brossi@orange.fr,77,1997-08-17,83,1840.65
Pires,Vincent,vpires@orange.fr,28,1980-09-16,117,8526.54
Guillaume,Geneviève,gguillaume@gmail.com,17,1973-08-13,131,1566.42
Robert,Marianne,mrobert@hotmail.fr,972,1971-09-16,14,1063.1
Bourgeois,Christophe,cbourgeois@laposte.net,81,1955-01-14,112,10595.33
Joly,Corinne,cjoly@noos.fr,73,1967-01-29,102,2895.42
Brunet,Diane,dbrunet1@hotmail.fr,974,1964-07-29,32,441.48
Leroux,Charlotte,cleroux@yahoo.fr,56,1945-06-19,76,6981.51
Techer,Christine,ctecher@bouygtel.fr,52,1953-08-20,103,12612.09
Reynaud,Christophe,creynaud1@free.fr,76,1996-06-12,46,5542.32
Gros,Eugène,egros@orange.fr,14,1981-02-18,140,18280.74
Etienne,Xavier,xetienne@sfr.fr,68,1952-05-17,2,296.54
Dupuy,Françoise,fdupuy@noos.fr,42,1952-11-21,71,559.62
Louis,Julien,jlouis@hotmail.fr,2A,1981-11-26,130,14052.14
Prevost,Théophile,tprevost1@orange.fr,15,1944-05-06,78,616.52
Gerard,Pierre,pgerard@club-internet.fr,62,1945-04-03,69,10446.35
Leger,Louis,lleger@ifrance.com,94,1966-10-18,119,17339.67
Bailly,Daniel,dbailly@wanadoo.fr,86,1972-04-09,39,3684.24
Bonneau,Valentine,vbonneau@sfr.fr,60,1971-07-21,26,1251.37
Brunel,Claude,cbrunel@gmail.com,61,1979-10-25,9,548.49
Peltier,Célina,cpeltier@hotmail.fr,37,2005-12-13,29,931.24
Costa,Alexandre,acosta@hotmail.fr,92,1968-04-03,57,3715.64
Alexandre,Jules,jalexandre@tiscali.fr,17,1969-08-03,129,16713.2
Faure,Margaud,mfaure@gmail.com,61,1976-05-02,142,2406.42
Dubois,Simone,sdubois@sfr.fr,01,1979-08-24,111,6531.13
Paris,Marianne,mparis@live.com,31,1987-10-20,27,1255.87
Noel,Jeannine,jnoel@sfr.fr,81,1995-04-16,25,212.8
Perret,Daniel,dperret@sfr.fr,05,1953-03-25,89,10376.86
Carlier,Anaïs,acarlier@orange.fr,94,1972-09-27,105,15877.45
Letellier,Maggie,mletellier@hotmail.fr,976,1986-01-21,46,4256.83
Normand,Émilie,enormand@dbmail.com,72,1966-03-29,34,258.57
Bigot,Alex,abigot@gmail.com,65,1940-07-02,77,10656.15
Collin,Paulette,pcollin@free.fr,28,1993-08-30,86,9289.93
Dupont,David,ddupont@yahoo.fr,82,1984-11-09,111,9537.41
Rey,Jules,jrey@laposte.net,84,1979-05-03,81,1350.11
Bouvier,Marianne,mbouvier@gmail.com,27,1972-12-28,118,3913.51
Blin,Marthe,mblin@club-internet.fr,59,1947-06-15,136,5867.33
Roche,Christine,croche@yahoo.fr,89,1976-01-12,30,3148.02
Thierry,Jérôme,jthierry@laposte.net,61,1940-07-08,49,6122.79
Lemaitre,Jacques,jlemaitre@noos.fr,95,1944-10-05,59,3379.43
Dufour,Sébastien,sdufour@hotmail.fr,49,1960-12-30,150,22479.89
Moulin,Guillaume,gmoulin@club-internet.fr,55,1985-05-15,26,3579.99
Garnier,Cécile,cgarnier1@voila.fr,64,2000-01-02,106,3914.25
Clerc,Guillaume,gclerc@gmail.com,24,1994-07-18,124,11223.32
Vallet,Marthe,mvallet@live.com,22,1991-10-18,40,4556.51
Bourgeois,David,dbourgeois@voila.fr,77,1962-07-08,54,7455.62
Schneider,Olivie,oschneider@hotmail.fr,53,2000-11-25,55,2188.74
Guyon,Victor,vguyon@free.fr,90,1968-12-11,87,7761.94
Ferreira,Olivier,oferreira@dbmail.com,27,1972-11-18,12,216.2
Pinto,Michelle,mpinto@yahoo.fr,79,1960-07-11,6,741.08
Simon,Nathalie,nsimon@bouygtel.fr,69,1953-07-13,125,1847.63
Hernandez,Noémi,nhernandez@club-internet.fr,91,1947-06-18,16,1191.35
Lemoine,Benjamin,blemoine@sfr.fr,33,1945-05-14,7,706.06
Briand,Henriette,hbriand@laposte.net,31,1985-12-06,17,505.57
Bonnin,Émile,ebonnin@voila.fr,27,1961-04-13,81,1322.97
Valentin,Sophie,svalentin@wanadoo.fr,67,1964-12-23,68,5691.29
Lebreton,Lucas,llebreton@wanadoo.fr,2A,1970-07-16,67,235.11
Legendre,Bernard,blegendre@ifrance.com,92,1985-06-17,114,2897.13
Bousquet,Denis,dbousquet@voila.fr,23,1983-12-08,88,11116.05
Foucher,Benoît,bfoucher@gmail.com,67,1978-04-25,71,4014.99
Barre,Arthur,abarre@hotmail.fr,37,1956-05-26,7,601.43
Ribeiro,Audrey,aribeiro@dbmail.com,61,1956-12-31,30,3212.19
Fischer,Geneviève,gfischer@sfr.fr,64,1993-06-18,67,2018.72
Fontaine,Éric,efontaine@club-internet.fr,76,1965-03-04,67,5667.15
Morvan,Joséphine,jmorvan@laposte.net,63,1970-08-08,49,3405.04
Imbert,Charlotte,cimbert@orange.fr,50,1967-02-27,106,4899.23
Ferrand,Gilbert,gferrand@hotmail.fr,94,1988-02-06,105,2353.34
Fournier,Clémence,cfournier@ifrance.com,56,1955-01-17,136,17525.61
Brun,Stéphane,sbrun@dbmail.com,22,1978-03-07,2,277.68
Vasseur,Alexandria,avasseur@ifrance.com,972,1960-06-30,24,450.52
Fernandes,Jules,jfernandes@tele2.fr,47,1942-01-27,16,1737.52
Julien,Christelle,cjulien@noos.fr,53,2001-03-04,112,4250.68
Guillaume,Catherine,cguillaume@yahoo.fr,15,2005-09-27,27,2226.27
Roux,Thomas,troux@tiscali.fr,972,1982-05-22,55,4210.24
Mendes,Laurence,lmendes@orange.fr,69,1984-03-11,148,785.66
Maury,Emmanuel,emaury@orange.fr,79,1991-07-19,128,9651.7
Klein,Édouard,eklein@bouygtel.fr,86,1978-06-27,4,447.64
Da Silva,Rémy,rda silva@dbmail.com,26,1974-11-19,35,1384.63
Loiseau,Margaux,mloiseau@tiscali.fr,63,1961-12-02,131,14145.53
Antoine,Benjamin,bantoine@wanadoo.fr,55,1947-10-31,40,1402.93
Verdier,Clémence,cverdier@tiscali.fr,29,1984-07-29,113,7729.2
Deschamps,Lorraine,ldeschamps@laposte.net,66,1941-03-31,96,1540.59
Julien,François,fjulien@ifrance.com,974,1991-04-22,27,2173.33
Dijoux,Gérard,gdijoux@noos.fr,971,1959-11-20,9,648.11
Dubois,Marcelle,mdubois@yahoo.fr,28,1971-07-08,3,441.04
Bruneau,Christiane,cbruneau@laposte.net,86,2001-08-10,47,2654.07
Lombard,Benoît,blombard@free.fr,45,1998-09-24,2,300.92
Lagarde,Olivier,olagarde@orange.fr,84,1951-01-05,56,7804.12
Verdier,Martin,mverdier@club-internet.fr,13,1978-10-17,7,820.65
Renard,Alex,arenard@gmail.com,973,1943-09-13,35,4045.37
Pruvost,Martin,mpruvost1@hotmail.fr,01,1945-09-16,20,1539.58
Pichon,Frédérique,fpichon@tiscali.fr,68,1960-11-08,146,15211.93
Gomez,Céline,cgomez@dbmail.com,83,1956-12-20,5,635.99
Coste,Zoé,zcoste@dbmail.com,08,1967-04-01,149,9821.76
Hoarau,Étienne,ehoarau@orange.fr,28,1988-02-11,70,2515.24
Lefevre,Margot,mlefevre@noos.fr,27,1965-08-02,129,14935.3
Guichard,Frédéric,fguichard@tiscali.fr,26,1949-03-13,53,5732.14
Denis,Adèle,adenis1@noos.fr,25,1983-04-09,25,1382.43
Delmas,Louis,ldelmas@hotmail.fr,58,1995-06-26,105,10593.5
Baron,Constance,cbaron@noos.fr,49,1955-10-28,135,20399.92
Colin,Luc,lcolin1@club-internet.fr,89,2001-12-18,37,1147.14
Verdier,Sabine,sverdier@bouygtel.fr,37,1960-12-27,93,11032.4
Evrard,Aurore,aevrard@orange.fr,19,1994-05-15,101,9880.95
Germain,Laurent,lgermain@club-internet.fr,29,1952-04-01,59,3506.38
Chauvet,Gilbert,gchauvet@free.fr,51,1958-11-30,23,220.04
Delorme,Jean,jdelorme@dbmail.com,09,1947-09-28,117,2902.4
Barbier,Christine,cbarbier@live.com,78,1953-06-16,139,17440.63
Girard,Benjamin,bgirard@sfr.fr,53,1942-05-15,8,548.3
Lebon,Roland,rlebon@tele2.fr,972,1943-01-24,12,1609.5
Traore,Nicole,ntraore@ifrance.com,41,2000-09-20,73,3373.24
Roche,Agathe,aroche1@tele2.fr,08,1956-05-07,119,3538.57
Marchand,Michelle,mmarchand@bouygtel.fr,19,1989-08-24,68,2972.0
Fouquet,Aimée,afouquet@bouygtel.fr,56,1994-09-19,78,1088.25
Turpin,Hugues,hturpin@tele2.fr,03,1987-05-16,72,7745.9
Royer,Alexandre,aroyer@hotmail.fr,02,1977-03-31,27,2391.81
Benoit,Gilbert,gbenoit@dbmail.com,80,1995-11-21,80,9067.53
Bazin,Zoé,zbazin@sfr.fr,92,1958-08-05,33,4763.16
Lecomte,Odette,olecomte@noos.fr,33,1975-01-27,4,268.65
Barre,Olivie,obarre@hotmail.fr,974,1958-07-01,19,595.01
Philippe,Nicolas,nphilippe1@tiscali.fr,971,1990-12-14,7,210.98
Lefevre,Caroline,clefevre@wanadoo.fr,15,1975-12-07,42,636.15
Hoareau,Michelle,mhoareau@sfr.fr,01,1975-10-10,9,947.83
Briand,Alexandrie,abriand@hotmail.fr,35,1973-03-19,134,12433.08
Grenier,Marguerite,mgrenier@sfr.fr,56,1999-07-21,116,17090.27
Guibert,Matthieu,mguibert@hotmail.fr,83,2001-11-10,82,2026.72
Martinez,Suzanne,smartinez@yahoo.fr,02,1984-11-19,21,2700.64
Allain,Pierre,pallain@voila.fr,31,1996-11-21,143,21381.78
Moulin,Raymond,rmoulin@live.com,87,1952-01-07,116,6041.32
Lesage,Renée,rlesage@laposte.net,25,1995-10-13,16,1934.81
Marchand,René,rmarchand1@bouygtel.fr,83,1961-11-08,105,13743.35
Leclercq,Olivier,oleclercq@orange.fr,56,1998-09-02,141,11495.4
Charrier,Andrée,acharrier1@wanadoo.fr,85,2004-03-09,107,12437.28
Gomes,Claude,cgomes@dbmail.com,74,1949-08-10,139,17207.82
Francois,Guillaume,gfrancois1@tele2.fr,41,1981-02-14,92,2544.22
Labbe,Édith,elabbe@free.fr,16,1974-05-05,132,2963.3
Bernard,Victor,vbernard@club-internet.fr,57,1990-10-31,4,104.92
Jacob,Sophie,sjacob@yahoo.fr,65,1978-05-29,75,6388.93
Godard,Georges,ggodard@hotmail.fr,25,1978-12-24,140,13745.28
Ledoux,Josette,jledoux@wanadoo.fr,52,1996-03-02,136,5649.23
Fouquet,Hortense,hfouquet@voila.fr,19,1953-12-14,93,10323.62
Boyer,Éléonore,eboyer@sfr.fr,08,1987-07-02,138,16208.99
Poirier,Benoît,bpoirier@dbmail.com,93,1993-04-01,48,996.98
Carpentier,Marie,mcarpentier@live.com,34,1943-10-03,4,244.6
Lacombe,Sylvie,slacombe@tiscali.fr,2B,1948-03-20,51,2905.02
Bertin,Charlotte,cbertin@orange.fr,95,1963-11-03,2,209.5
Chauvin,Alix,achauvin@live.com,86,1943-05-16,111,236.57
Maillet,Bernard,bmaillet@wanadoo.fr,21,1976-08-26,63,1077.84
Robin,François,frobin@yahoo.fr,40,2000-08-03,51,7706.8
Gay,Jacqueline,jgay@hotmail.fr,55,1948-05-22,68,4402.59
Riviere,Nathalie,nriviere@club-internet.fr,76,1956-05-26,144,18227.53
Hardy,Amélie,ahardy@tiscali.fr,05,1979-06-01,20,1697.86
Jacquot,Alexandre,ajacquot1@wanadoo.fr,89,2002-01-20,144,4093.82
Le Gall,Zoé,zle gall@free.fr,36,1967-10-01,138,20270.5
Lemonnier,André,alemonnier1@hotmail.fr,82,1960-08-29,82,2351.16
Joly,Brigitte,bjoly@free.fr,37,1970-01-08,130,989.69
Dupuy,Philippine,pdupuy@live.com,09,1967-10-09,80,5434.8
Cohen,Alice,acohen@free.fr,36,1947-12-13,28,2034.37
Lacroix,daisy,dlacroix@ifrance.com,13,1987-10-04,46,4459.88
Guillaume,Susan,sguillaume@tele2.fr,38,1950-01-24,82,2809.9
Royer,Renée,rroyer@wanadoo.fr,27,1983-09-26,59,1354.84
Leblanc,Henriette,hleblanc@orange.fr,33,1992-03-22,123,8899.58
Baron,Jacques,jbaron1@tiscali.fr,93,2003-03-22,92,761.39
Albert,Antoinette,aalbert1@noos.fr,82,1996-02-12,130,14555.58
Jean,Louis,ljean@tiscali.fr,26,1972-07-18,131,13020.69
Legendre,Agnès,alegendre@noos.fr,56,1996-03-22,41,3930.41
Roussel,Anaïs,aroussel@noos.fr,63,2003-03-12,75,2801.63
David,Capucine,cdavid@noos.fr,61,1992-07-07,123,503.56
Weber,Laurence,lweber@tiscali.fr,974,1983-06-05,146,9652.66
Boyer,Marine,mboyer@club-internet.fr,22,1975-01-17,106,7928.13
Schmitt,Frédérique,fschmitt@tiscali.fr,42,1973-09-18,82,5260.37
Begue,Pierre,pbegue@hotmail.fr,08,1984-05-12,66,9137.29
Dupont,Sébastien,sdupont@yahoo.fr,94,2002-12-20,53,5976.75
Schneider,Michelle,mschneider@noos.fr,76,1998-03-01,5,158.13
Besson,Océane,obesson@yahoo.fr,88,1973-05-29,78,719.02
Didier,Matthieu,mdidier@bouygtel.fr,03,1941-05-21,73,10436.39
Marchal,Franck,fmarchal@club-internet.fr,50,2000-12-02,124,17947.78
Levy,Jeanne,jlevy@laposte.net,59,1964-09-26,112,3160.58
Langlois,Bernard,blanglois@hotmail.fr,65,1966-03-03,24,196.74
Gilbert,Clémence,cgilbert@tiscali.fr,11,1993-08-13,63,5417.86
Moreno,Cécile,cmoreno@free.fr,50,2004-05-06,64,6187.25
Moreau,Marguerite,mmoreau@tele2.fr,89,1961-07-23,112,5044.28
Gaillard,Margot,mgaillard@voila.fr,971,1993-06-23,149,4485.22
Moulin,Victoire,vmoulin1@yahoo.fr,01,1954-09-06,26,1503.93
Alexandre,Audrey,aalexandre1@club-internet.fr,25,1953-08-08,134,15670.98
Guyot,Victoire,vguyot@bouygtel.fr,56,1986-02-14,90,4979.2
Legrand,Gabriel,glegrand@yahoo.fr,42,1955-01-03,110,3686.05
Marie,Lucie,lmarie@orange.fr,974,1941-08-28,5,203.38
Techer,Élisabeth,etecher@tiscali.fr,971,1971-08-08,68,3128.05
Marchal,Grégoire,gmarchal@bouygtel.fr,41,1972-01-28,56,2772.44
Dumas,Inès,idumas@noos.fr,53,1950-03-07,85,12304.48
Aubert,Marcel,maubert@noos.fr,74,1976-07-24,118,1284.86
Legrand,Adrienne,alegrand@bouygtel.fr,35,1961-01-18,43,4596.77
Descamps,Amélie,adescamps1@noos.fr,67,1942-05-06,13,1632.61
David,Aimé,adavid@bouygtel.fr,51,1975-03-27,115,11690.92
Blin,Andrée,ablin1@free.fr,11,2004-07-23,27,2144.88
Guillot,Renée,rguillot@club-internet.fr,84,1959-03-24,5,727.09
Begue,Juliette,jbegue@club-internet.fr,19,1973-05-24,151,21257.84
Maillard,Adélaïde,amaillard@noos.fr,32,2003-08-21,47,3638.21
Robert,Guillaume,grobert@voila.fr,24,1994-03-26,19,1599.62
Grenier,Olivie,ogrenier@hotmail.fr,36,1974-12-25,19,1350.76
Picard,Colette,cpicard@yahoo.fr,34,1996-07-11,98,10621.19
Vasseur,daisy,dvasseur@free.fr,69,1971-08-13,99,6290.3
Michel,Emmanuel,emichel1@tele2.fr,67,1957-06-12,10,217.71
Caron,Susanne,scaron@voila.fr,87,1985-02-10,110,7543.55
Leblanc,Clémence,cleblanc@free.fr,54,1956-10-26,93,12910.38
Berger,Laetitia,lberger@free.fr,43,2002-06-16,96,862.52
Leclercq,Geneviève,gleclercq@dbmail.com,34,1947-05-25,118,6661.3
Diaz,Marie,mdiaz@hotmail.fr,06,1972-08-03,65,3344.95
Maillard,Constance,cmaillard@gmail.com,2B,1960-01-31,124,7395.73
Lombard,Martine,mlombard@club-internet.fr,57,1941-09-24,108,11502.2
Mahe,Bernard,bmahe@sfr.fr,73,1940-05-09,120,2474.8
Meyer,Victor,vmeyer@voila.fr,22,1971-12-27,143,17433.22
Cousin,Denis,dcousin@dbmail.com,04,1943-03-09,128,12069.37
Mendes,Inès,imendes1@laposte.net,19,1976-02-09,34,203.01
Torres,Constance,ctorres@tiscali.fr,93,1946-12-17,18,2170.68
Albert,Colette,calbert@ifrance.com,973,1959-06-19,63,8336.65
Charpentier,Claude,ccharpentier@dbmail.com,77,1995-08-08,131,3470.22
Raymond,Éric,eraymond@hotmail.fr,971,1944-03-29,10,780.18
Vallet,Danielle,dvallet@bouygtel.fr,976,1944-04-18,48,3563.9
Lopez,Joseph,jlopez1@noos.fr,07,1984-11-06,149,11860.2
Olivier,Alain,aolivier@live.com,38,1945-09-24,30,291.92
Chauvet,Josette,jchauvet@laposte.net,88,2003-07-07,24,2553.19
Cordier,Anastasie,acordier@laposte.net,71,1956-11-27,85,4154.24
Jacques,Amélie,ajacques1@dbmail.com,52,1958-01-18,36,3001.58
Diallo,Suzanne,sdiallo@dbmail.com,72,1958-06-25,135,12840.51
Dufour,Jacqueline,jdufour@wanadoo.fr,31,1951-02-13,44,4191.98
Alves,Adrien,aalves1@tiscali.fr,77,1981-12-03,122,12066.49
Teixeira,Hugues,hteixeira@club-internet.fr,52,1979-09-10,125,7691.03
Delahaye,Agathe,adelahaye@orange.fr,70,1982-01-31,138,17847.44
Etienne,Antoinette,aetienne@hotmail.fr,64,1948-10-18,39,1646.83
Blot,Hortense,hblot@free.fr,70,1985-06-16,99,4951.73
Sauvage,Arthur,asauvage@ifrance.com,41,1940-02-07,85,8157.54
Barbier,Luc,lbarbier@sfr.fr,81,2003-09-20,105,5136.83
Roux,Inès,iroux@sfr.fr,57,1961-12-04,79,6171.57
Boulay,Nathalie,nboulay@ifrance.com,78,1954-12-29,78,11642.43
Caron,Laurent,lcaron@tiscali.fr,54,1959-04-23,79,1530.64
Thomas,Roger,rthomas@free.fr,52,1991-06-11,2,11.99
Valentin,Roland,rvalentin@live.com,13,1956-03-26,4,454.39
Bodin,Marthe,mbodin@ifrance.com,05,1999-09-27,42,3756.03
Clerc,Zoé,zclerc@yahoo.fr,89,2001-07-20,84,6466.26
Pelletier,daisy,dpelletier@tiscali.fr,38,1984-06-22,45,3049.41
Mahe,Léon,lmahe@noos.fr,42,1995-08-12,67,4588.99
Hoareau,Nicole,nhoareau@wanadoo.fr,79,1978-03-02,117,11629.7
Delannoy,Martine,mdelannoy@club-internet.fr,973,1980-05-28,107,11036.89
Morel,Michel,mmorel@sfr.fr,09,1994-08-30,45,2091.88
Fournier,Roger,rfournier1@club-internet.fr,87,1948-11-05,126,7906.97
Delaunay,Céline,cdelaunay@tele2.fr,18,1983-04-11,28,3268.53
Paul,Alix,apaul@dbmail.com,21,1963-02-11,134,19857.43
Weiss,Vincent,vweiss@tiscali.fr,70,1977-04-19,78,6211.67
Rousset,Arthur,arousset@laposte.net,63,1971-06-14,145,13079.38
Hebert,Brigitte,bhebert@bouygtel.fr,90,1968-01-25,91,8547.74
Carlier,Laurence,lcarlier@hotmail.fr,971,2000-09-17,113,1536.23
Raymond,Adrien,araymond@voila.fr,50,1940-07-07,141,1313.28
Etienne,Laurence,letienne@sfr.fr,37,1956-11-14,19,1382.89
Roche,Victor,vroche@club-internet.fr,88,2001-03-03,110,6420.6
Hubert,Christophe,chubert@sfr.fr,19,1988-10-23,10,1195.5
Garcia,Pauline,pgarcia@free.fr,18,1954-11-17,73,1802.07
Rocher,Grégoire,grocher@yahoo.fr,63,1984-01-31,10,277.59
Gonzalez,Diane,dgonzalez@gmail.com,41,1963-10-29,135,4663.98
Caron,Diane,dcaron@gmail.com,38,2001-04-13,48,1897.8
Legrand,Roland,rlegrand@bouygtel.fr,28,1969-09-04,79,11729.28
Jourdan,Véronique,vjourdan@tele2.fr,31,1950-08-03,98,8238.77
Renaud,Arthur,arenaud1@orange.fr,34,2004-01-02,95,6989.24
Aubert,Michelle,maubert@dbmail.com,31,1984-09-02,105,15494.59
Jean,Colette,cjean@ifrance.com,49,1974-12-30,15,1160.5
Pierre,Suzanne,spierre@laposte.net,35,1994-01-10,118,7075.75
Jacob,Dominique,djacob@wanadoo.fr,83,1952-04-26,10,87.39
Gosselin,Rémy,rgosselin@live.com,86,2005-10-16,55,7296.87
Da Costa,Grégoire,gda costa@tele2.fr,01,2002-03-16,128,290.02
Traore,Michelle,mtraore@sfr.fr,01,2001-07-01,93,3614.24
Delannoy,Chantal,cdelannoy@noos.fr,04,1979-12-18,68,5290.05
